Time_ns,Replica_1_Rg,Replica_2_Rg,Replica_3_Rg
0.0,1.5,1.5,1.5
0.05003335557038025,1.522649647723775,1.5212428056975744,1.4931615973818386
0.1000667111407605,1.5102350786428798,1.5076531524528907,1.4897392822401079
0.15010006671114076,1.4826415538660418,1.4924088859075377,1.502417477388148
0.200133422281521,1.475722272351731,1.4883253216700454,1.5207707384586029
0.2501667778519013,1.5004300304985965,1.4759584810504716,1.5044631764544774
0.3002001334222815,1.5027715291099533,1.4979039140979766,1.529643683885827
0.35023348899266177,1.4977860780608285,1.5078303762442178,1.5336798531958216
0.400266844563042,1.4993443220904907,1.512775241217372,1.515767345670715
0.45030020013342226,1.5019716768189504,1.5259097797807677,1.5010370143719824
0.5003335557038026,1.5122814258513648,1.5121955783896253,1.4983166544804158
0.5503669112741828,1.509743698597652,1.4925842460429934,1.4906334487513504
0.600400266844563,1.5220949536056416,1.4967439854996534,1.4728748748575877
0.6504336224149433,1.5097326010408747,1.499533598587727,1.4521877723511163
0.7004669779853235,1.5054981358998738,1.4877036926117058,1.4687086810583099
0.7505003335557038,1.4960464428255338,1.4948531389832693,1.46087191997321
0.800533689126084,1.4957940677536852,1.51172517941299,1.4855902847161344
0.8505670446964643,1.5194824809133367,1.5010767265991174,1.5120567455936713
0.9006004002668445,1.4934287803614001,1.501213281872018,1.5017971681494913
0.9506337558372248,1.4741411820419936,1.503037465020301,1.516392789881202
1.0006671114076051,1.468994614920916,1.5061166993269322,1.5040518172655843
1.0507004669779854,1.4865501670340815,1.5149468888532478,1.5249017578566462
1.1007338225483656,1.4901346173760541,1.5167205100672443,1.5267299353636874
1.1507671781187458,1.4793716122529612,1.5277968684265517,1.4977055891995088
1.200800533689126,1.4817245198889704,1.510062994706056,1.4886159065658782
1.2508338892595063,1.4657748407480988,1.4998584695994286,1.4847208133767222
1.3008672448298866,1.4553944964521157,1.5071224306050721,1.4884939630136442
1.3509006004002668,1.4523763127783462,1.497714164798849,1.505478883310101
1.400933955970647,1.4653652293945143,1.488705443079301,1.4784475293901267
1.4509673115410273,1.4656935408103255,1.4875987020485115,1.4788354918271036
1.5010006671114076,1.4704815337785613,1.4914147059476905,1.5156438406846489
1.5510340226817878,1.4890698014500705,1.4841976054244428,1.5037092147068092
1.601067378252168,1.483280677169135,1.4914438452368342,1.490886057868464
1.6511007338225483,1.5001655526988285,1.5067044805185419,1.4902548125209638
1.7011340893929285,1.4850391115368862,1.4807794705071915,1.4728463575949322
1.7511674449633088,1.5118657181211423,1.4539444222040923,1.4841436211377685
1.801200800533689,1.4886145161046584,1.4688854656864856,1.4861287088746458
1.8512341561040693,1.461719864825475,1.4621802837861864,1.4969718407829413
1.9012675116744495,1.4685176199685246,1.483782140841204,1.5078772981414559
1.9513008672448298,1.4687825716695508,1.51795526254762,1.527147136474629
2.0013342228152102,1.4809251427835637,1.5090949723243945,1.5136683831606523
2.0513675783855905,1.4914643104146543,1.4990404777116564,1.5115656412030898
2.1014009339559707,1.4712596919518561,1.4954533013518259,1.4828820202657562
2.151434289526351,1.4729497053540728,1.4959830172510438,1.4955811075383103
2.201467645096731,1.5054968476913224,1.4924213482692157,1.4954455113212037
2.2515010006671115,1.4961320287044009,1.47920949513282,1.4982538657480349
2.3015343562374917,1.5139534594716804,1.484395858872396,1.4904190853769037
2.351567711807872,1.5084455538993242,1.459283915841142,1.487598666593724
2.401601067378252,1.4985645576528506,1.4680842145068875,1.4989564552741808
2.4516344229486324,1.4815223683889742,1.4715511817731248,1.493146626581197
2.5016677785190127,1.4732237540548014,1.4887592156210543,1.4917845266471252
2.551701134089393,1.4549541393621697,1.4887289966606416,1.4856624799271572
2.601734489659773,1.4793109929120793,1.4925116566309762,1.4829288289086524
2.6517678452301534,1.4780402140773745,1.4783004080955888,1.4918162787921025
2.7018012008005337,1.4695438595123647,1.4803250873552891,1.4814125437053647
2.751834556370914,1.4826493110707428,1.4891193597521775,1.4744560481987596
2.801867911941294,1.4696176085332877,1.4990279780948867,1.466034062543825
2.8519012675116744,1.478397330854909,1.4960727213721707,1.463808553860324
2.9019346230820546,1.4881865302092896,1.511254579994069,1.4659331908064193
2.951967978652435,1.4990742423761672,1.5196276014616197,1.4603507000393567
3.002001334222815,1.5001103924629338,1.5031430624551225,1.4598430206227577
3.0520346897931954,1.5130552135660618,1.4681150100246656,1.4729003561372818
3.1020680453635756,1.50467637581983,1.4564821838815707,1.465197916846085
3.152101400933956,1.5079108533870127,1.4611154329904827,1.4602271412750123
3.202134756504336,1.5193250627961707,1.4658628408082068,1.4744032398925946
3.2521681120747163,1.5157541697447148,1.4641764208001333,1.472429770958007
3.3022014676450966,1.5212145597478433,1.4612585117460375,1.477289445692896
3.352234823215477,1.4823874413812252,1.4717064597120741,1.4603758133670004
3.402268178785857,1.4896373359511121,1.4651667675859688,1.4581422970657416
3.4523015343562373,1.4952171808908024,1.4414168796442273,1.4891695730777443
3.5023348899266176,1.4900940509341813,1.4441732223717683,1.493933719848331
3.552368245496998,1.500497813634351,1.462271652748038,1.490499051825792
3.602401601067378,1.5220342992465075,1.4542765263797837,1.4906641225468267
3.6524349566377583,1.5215114613613483,1.4657201637708552,1.4746228009695144
3.7024683122081385,1.5235734617923913,1.4740560562999605,1.4635836935499955
3.752501667778519,1.5102648854148872,1.4735807817933955,1.4642872241852896
3.802535023348899,1.4971298507273936,1.4782566256139107,1.474654890556666
3.8525683789192793,1.4935782828074304,1.4660365829889654,1.447750665279919
3.9026017344896595,1.4764369996460378,1.4679501291310895,1.479847894858553
3.9526350900600398,1.4755134728715895,1.4867166472069053,1.468493065375695
4.0026684456304205,1.4859919476691212,1.4827703435504898,1.4643470420734763
4.052701801200801,1.481827530989877,1.467255561366353,1.4367768005488717
4.102735156771181,1.4768549719301494,1.4855945112722377,1.4284829429845205
4.152768512341561,1.4667042354648678,1.4663213029179285,1.4370913743321654
4.202801867911941,1.4818362817925546,1.4870236191559687,1.448686750085169
4.252835223482322,1.4812490275622483,1.4848610043722748,1.4364879271797024
4.302868579052702,1.4815121863191192,1.489364667271272,1.424499110647691
4.352901934623082,1.485600804084166,1.4897567167775536,1.4194728911375438
4.402935290193462,1.4966466010340695,1.48602841725627,1.447405057790227
4.452968645763843,1.4808322174899307,1.495702912209809,1.444267819424354
4.503002001334223,1.4746672249449533,1.4895370561392998,1.460236933314301
4.553035356904603,1.488716603981391,1.4756817980220878,1.464408971579795
4.603068712474983,1.480008445329513,1.4749060337677167,1.4842663400415046
4.653102068045364,1.4841206773804831,1.452771337297712,1.4883704205242392
4.703135423615744,1.5134975187915927,1.4542461067968657,1.4778442436146693
4.753168779186124,1.4899120937154102,1.4358464386905774,1.4656366076869234
4.803202134756504,1.489380586534901,1.4426407062964055,1.478955185272573
4.853235490326885,1.4944872637990325,1.4565020972692697,1.4796841001136178
4.903268845897265,1.5091108407562148,1.4665579880370683,1.4824627403968444
4.953302201467645,1.5013555818202924,1.4651675413218561,1.495460715776993
5.003335557038025,1.4793239840467645,1.4333379828230475,1.4927159061506392
5.053368912608406,1.463902348772395,1.4345338780431214,1.49591923461221
5.103402268178786,1.4626291137150222,1.4564995508238472,1.482829345761443
5.153435623749166,1.4432732504495565,1.4512890570620558,1.466366283372354
5.203468979319546,1.472272966452929,1.4610745148826527,1.4534967715767941
5.253502334889927,1.45872222612399,1.454434391416463,1.448970008724393
5.303535690460307,1.474596621957935,1.4760358011757257,1.4693299390855659
5.353569046030687,1.4792823260823367,1.4490776167941948,1.4725336678833676
5.403602401601067,1.4761910508111908,1.4465130700719697,1.4701079029993875
5.4536357571714476,1.4774897552347188,1.4460715100491484,1.4574923357049974
5.503669112741828,1.4561793821531328,1.4563669428657813,1.4584204327685324
5.553702468312208,1.4520727794550203,1.4588120178942747,1.479707621979682
5.603735823882588,1.4594914133299557,1.462261191387016,1.4894120283859071
5.6537691794529685,1.4601454172860944,1.4356044742922784,1.4871014098311128
5.703802535023349,1.4647574827833116,1.4655126318743972,1.482070192282826
5.753835890593729,1.4672272598527454,1.467937580825273,1.4880649188352668
5.803869246164109,1.4807559659269438,1.4598460433190492,1.4847417430468122
5.8539026017344895,1.4676321082943138,1.4775747293458132,1.4925484091097918
5.90393595730487,1.4696105504580512,1.4616970859781375,1.4984619341290168
5.95396931287525,1.4808275106104416,1.4665549771082742,1.504705383133106
6.00400266844563,1.4742078481598457,1.47826162995862,1.4901513337772174
6.0540360240160105,1.46503906523209,1.484885776275431,1.4723282866136533
6.104069379586391,1.474801309190087,1.483839297470745,1.489950455656809
6.154102735156771,1.483044380276752,1.4789854573135202,1.4726543307377742
6.204136090727151,1.470601633390515,1.46405759432681,1.4602780299906473
6.2541694462975315,1.4585381181418509,1.468220781612141,1.4596086719247867
6.304202801867912,1.4642608604444083,1.452100955526071,1.4666635857365886
6.354236157438292,1.4755313235698544,1.467321555873751,1.4648608032381125
6.404269513008672,1.4641096022029538,1.4771068747884826,1.4781627707829397
6.454302868579052,1.4537277274636877,1.4747767530780012,1.4606668112530914
6.504336224149433,1.46221673823969,1.4497115406923673,1.4467236934149477
6.554369579719813,1.4955887815136766,1.4604169070921675,1.4419770179260112
6.604402935290193,1.4861029489510758,1.4688779339606195,1.4536231290280963
6.654436290860573,1.4753975421455865,1.4549705302207012,1.4614262105768419
6.704469646430954,1.461197637599467,1.4518542781465347,1.456897010399325
6.754503002001334,1.474487438415587,1.4560986962443863,1.4673830288892493
6.804536357571714,1.467981975154459,1.4661386397672078,1.469429394374241
6.854569713142094,1.4443463474455127,1.4612579828469046,1.4657328359108528
6.904603068712475,1.4288399255253201,1.4518420711166067,1.457031812433662
6.954636424282855,1.4177184886183332,1.4480096421665185,1.4620609757662237
7.004669779853235,1.418442493826082,1.4394080482841876,1.4556018527875876
7.054703135423615,1.4240185982988978,1.4653751922954674,1.457393579472534
7.104736490993996,1.4376936643498999,1.4868698460199314,1.448029911231734
7.154769846564376,1.4274876460490682,1.4575455544816218,1.445687012437353
7.204803202134756,1.4382014857288388,1.4538214716943585,1.4480084615962618
7.254836557705136,1.4226683088417063,1.4742252944000387,1.4459618564892034
7.304869913275517,1.4341529256825385,1.4885870826293066,1.4550445396548564
7.354903268845897,1.4376272059232402,1.5068085965324316,1.458641221438739
7.404936624416277,1.4444602500149888,1.5128745785171458,1.4579403030614941
7.454969979986657,1.4278118363842116,1.5081965912653936,1.4690967095653116
7.505003335557038,1.4224674735256273,1.5025515043359177,1.4529757774196688
7.555036691127418,1.4265932262622938,1.5110467499150297,1.4697767042292984
7.605070046697798,1.4490983874945145,1.5065099615090212,1.4496268504449634
7.655103402268178,1.4544959655880407,1.4777811620998704,1.4658651385662398
7.705136757838559,1.465774776129386,1.4762845737168473,1.4805725722027543
7.755170113408939,1.467670008051693,1.4519557249697075,1.4952524506121903
7.805203468979319,1.4780139719239476,1.463639018309894,1.494327772413488
7.855236824549699,1.473394388880361,1.4671091865494799,1.4979869113399518
7.9052701801200795,1.4883461415331367,1.4642101061412411,1.5016191575869189
7.95530353569046,1.4860764347888107,1.4667794016473776,1.4965473102395073
8.005336891260841,1.4785025559755478,1.4448804186785604,1.4942249908732894
8.05537024683122,1.4897761829446534,1.4418594839958485,1.498671128365055
8.105403602401601,1.4979473739039069,1.438388760614614,1.4954112220036397
8.15543695797198,1.4883508438356436,1.443884788442956,1.48836269310083
8.205470313542362,1.4968122268712487,1.4445666350947843,1.4862996995036226
8.255503669112741,1.4796244063867636,1.4497424998649544,1.4837921957374318
8.305537024683122,1.4850177102531312,1.4544272753198397,1.495860566062272
8.355570380253502,1.4620431500701268,1.4388071053633422,1.4798505840860205
8.405603735823883,1.4717471491978489,1.4281836631544411,1.469078961248109
8.455637091394262,1.4575419019998803,1.447903907236757,1.4763939249038498
8.505670446964643,1.461763853667063,1.4399971979791761,1.4677141777870601
8.555703802535023,1.466775274854507,1.441783627149382,1.4556904791479632
8.605737158105404,1.4653121104792994,1.454804554220868,1.4574608225929793
8.655770513675783,1.444555760770265,1.4516154613915542,1.4650902739896905
8.705803869246164,1.440846824652278,1.4790420356809417,1.476905345949993
8.755837224816544,1.4413504017732743,1.4639446738707753,1.4607190630045952
8.805870580386925,1.4485596253945512,1.4555235038606364,1.4544168713193086
8.855903935957304,1.4453198926805695,1.4318617589446032,1.4560730170570133
8.905937291527685,1.4407134581025227,1.4472218228492542,1.4593736641725035
8.955970647098065,1.457562579946581,1.4447479749974197,1.4658319011626264
9.006004002668446,1.454276538632616,1.4547858336644823,1.4678371347326686
9.056037358238825,1.4617817489811402,1.4615825859828055,1.4632479474035305
9.106070713809206,1.4289274625778483,1.490114452725528,1.4482606125835127
9.156104069379586,1.4172778725562363,1.4902971862141952,1.446270773254387
9.206137424949967,1.4171356192147835,1.4788563991519217,1.4682818002862335
9.256170780520346,1.412897158016209,1.469165703223087,1.482778941185163
9.306204136090727,1.4108292571984256,1.4764121190041788,1.4843365469466039
9.356237491661107,1.4282388241369022,1.4498091852572317,1.4676415359219228
9.406270847231488,1.4514477461689161,1.4453243642934621,1.4605059697235914
9.456304202801867,1.4544423980958392,1.4293081007661514,1.4711484687603398
9.506337558372248,1.4462087422624634,1.4233176685060955,1.4497347988133849
9.556370913942628,1.4322376515582502,1.4444727218374147,1.4403682255940986
9.606404269513009,1.4276121371450539,1.4360785018066637,1.4482192286897675
9.656437625083388,1.4605571927322114,1.4348551343691436,1.4272372369723187
9.70647098065377,1.4564601662603718,1.4493295572092852,1.4410864016409788
9.756504336224149,1.451276792951332,1.4323670343649766,1.4380256900300448
9.80653769179453,1.4530855525513748,1.4386500159396727,1.4678165589911654
9.856571047364909,1.4752107959228054,1.4278759936828171,1.4654130607226798
9.90660440293529,1.472059821778888,1.4360207578533823,1.4712167927727988
9.95663775850567,1.4930949361703683,1.4347266377659547,1.4738196958852432
10.00667111407605,1.4878055936744279,1.4512050952372177,1.4904388537321007
10.05670446964643,1.4758975811416093,1.4512604750927762,1.4825542258539637
10.106737825216811,1.468469474293322,1.4579302337618327,1.4834855511365757
10.15677118078719,1.4620471177451888,1.4749286103969679,1.4719722658822967
10.206804536357572,1.4540005979267305,1.4703040653451058,1.4500430777292965
10.256837891927951,1.4385581781525816,1.4835802089673902,1.4508810632532652
10.306871247498332,1.446173023861839,1.4867322003713903,1.4532268763293874
10.356904603068712,1.4571562851236672,1.49178930889897,1.4460008649465215
10.406937958639093,1.4570245969974953,1.476088259592654,1.4374645340645538
10.456971314209472,1.4469715745839127,1.474739042841132,1.4444562964065621
10.507004669779853,1.4552913927823388,1.4728942445088546,1.4482785305075876
10.557038025350233,1.455751796472663,1.478547074507722,1.4469322844415686
10.607071380920614,1.4510364005814596,1.4876709006936406,1.4806456219541326
10.657104736490993,1.4602842340898605,1.4935879089190427,1.474887626434898
10.707138092061374,1.4754727743506526,1.4937453258058488,1.4851046794268954
10.757171447631753,1.463867780486742,1.4799574916104532,1.4663028336098918
10.807204803202135,1.4502038318748776,1.4696663291573027,1.4834247737569317
10.857238158772514,1.46405517301299,1.4730718286169873,1.4739362416080102
10.907271514342895,1.4622640680177206,1.4560265172778992,1.4623097853813287
10.957304869913274,1.482460826845213,1.4521034255081733,1.4549097148975239
11.007338225483656,1.4841553248089323,1.4517443766362637,1.4523912254302422
11.057371581054035,1.4805325747037226,1.4582142622929504,1.4443613368110773
11.107404936624416,1.4656185363838872,1.4647217485360025,1.4328493518724073
11.157438292194795,1.449023525552795,1.4491416573406035,1.4334003099241108
11.207471647765177,1.4616717950733062,1.458458888585633,1.4242771880687581
11.257505003335556,1.462948441606631,1.43521616702203,1.4253391920749685
11.307538358905937,1.454744258206714,1.43168654226986,1.4259851608722178
11.357571714476316,1.4466481532713953,1.447561622861921,1.4193826744374738
11.407605070046698,1.4438519094015971,1.4456468847106168,1.426818093779036
11.457638425617077,1.4341425971245494,1.4527648079181352,1.4293578191964667
11.507671781187458,1.4348904509034475,1.483315990081184,1.4297016456560285
11.557705136757837,1.4294420747797825,1.4752313739962641,1.421124084886547
11.607738492328219,1.44557641152919,1.46906223623224,1.3979145548983545
11.657771847898598,1.4497788260436701,1.441267198197347,1.4355799238997324
11.707805203468979,1.440226975653563,1.4480992523100689,1.4435200571499993
11.757838559039358,1.4329957251698389,1.4666142330587963,1.4403682946894274
11.80787191460974,1.4506825654068294,1.4667652693440496,1.4475334567901315
11.857905270180119,1.4590350094819688,1.4654619746298663,1.4484268726502614
11.9079386257505,1.4633328415163005,1.4989566453391212,1.4473638831704867
11.95797198132088,1.4432184065314118,1.4921885515790339,1.4295908625545728
12.00800533689126,1.4431161838353543,1.4867382657087402,1.4179156922155394
12.05803869246164,1.4388501481626417,1.4817536414057466,1.4325642286216103
12.108072048032021,1.4461788785390746,1.4642839491010418,1.4494910461156671
12.1581054036024,1.456509350135158,1.4715471709569907,1.4657285092815595
12.208138759172781,1.4675492387227078,1.483757813854205,1.4484013425766207
12.25817211474316,1.4779935455123296,1.4911380271422539,1.4597906073067815
12.308205470313542,1.4546370255110932,1.4940593520549752,1.4889684809606043
12.358238825883921,1.4682076160415785,1.4773976411569962,1.4902679947978903
12.408272181454302,1.4546608207445821,1.4672899228010456,1.4912874140622425
12.458305537024682,1.47189426357485,1.4986587244207181,1.4902755029784904
12.508338892595063,1.4861714164979627,1.4750991625206789,1.4614484093075577
12.558372248165442,1.4629121607445728,1.4544106517132684,1.471246023036626
12.608405603735823,1.4637754722429392,1.4540077779936302,1.4799938015921483
12.658438959306203,1.4611671632077012,1.4360999875272886,1.4741048090872553
12.708472314876584,1.4573510791985396,1.4249663292746355,1.4617794002326348
12.758505670446963,1.4615322551686027,1.4132096282009239,1.455916806143843
12.808539026017344,1.4612752367673254,1.407308833197668,1.4597960954546394
12.858572381587726,1.4284348750938276,1.4140399187892325,1.471845341365203
12.908605737158105,1.4286542871581573,1.4307287313078296,1.4696135995883597
12.958639092728486,1.427937843468758,1.4369113652057035,1.4706693398238297
13.008672448298865,1.437095527329925,1.4494470491058655,1.46838933364119
13.058705803869247,1.4597598072631086,1.4454320730850456,1.4585407880241263
13.108739159439626,1.473955732504719,1.41491757126672,1.447109261085205
13.158772515010007,1.4748461166380733,1.4131727705819985,1.4512792713141425
13.208805870580386,1.4748259143425002,1.4003446265384634,1.4496265500924383
13.258839226150767,1.4778788761765322,1.4135787735815912,1.4525101426791294
13.308872581721147,1.4442719137483235,1.4275872406026122,1.4811157905867502
13.358905937291528,1.4363962174722589,1.4252458047026386,1.4855078775199204
13.408939292861907,1.45294285971327,1.4288419256128493,1.464203390693007
13.458972648432288,1.4640951846316532,1.4408069606383977,1.4695344772207628
13.509006004002668,1.473632300416996,1.457204002610329,1.4691676354652554
13.559039359573049,1.4750229624100184,1.4471908368701627,1.4908080565011501
13.609072715143428,1.486197733300211,1.4591990598484819,1.4911977043831728
13.65910607071381,1.4854957094369299,1.4517520743916683,1.5006181155083436
13.709139426284189,1.4875679429083588,1.4622059629406032,1.501294006953438
13.75917278185457,1.4698279814063782,1.4281464383514113,1.4991727184435353
13.80920613742495,1.457795865288108,1.4277095761404277,1.4690739531940218
13.85923949299533,1.4565048488004235,1.436814536101434,1.479994658179234
13.90927284856571,1.447408100954247,1.4245759419013164,1.4987228544524136
13.959306204136091,1.4733449650095318,1.399507982583301,1.4859156039854473
14.00933955970647,1.4788921830242079,1.395230215697747,1.500691487940055
14.059372915276851,1.4745432258408875,1.4030327401255316,1.4765873413403372
14.10940627084723,1.4881219076097374,1.417762890954224,1.4753536384384693
14.159439626417612,1.4940953205312724,1.4316572454985963,1.4762311413859617
14.209472981987991,1.4722483416848355,1.4351726928624984,1.4862928223253
14.259506337558372,1.4728733500462459,1.4199589961037054,1.4923221560990239
14.309539693128752,1.476398325189622,1.412797805531946,1.4796928315615563
14.359573048699133,1.4824237512425111,1.4264127428034035,1.499887830108701
14.409606404269512,1.488147836693169,1.4422993911865234,1.475506832068202
14.459639759839893,1.4703389708262982,1.4452939422717834,1.4643501221943935
14.509673115410273,1.4621968433810235,1.4696368360466086,1.456712971313978
14.559706470980654,1.4587397228905865,1.458485501444761,1.43232902743738
14.609739826551033,1.4770514092179734,1.4567660863970824,1.424236735803325
14.659773182121414,1.4898703407835248,1.4580227950489877,1.4321096260968615
14.709806537691794,1.5002970407297305,1.4539789385798696,1.4605834858313826
14.759839893262175,1.5150671934856983,1.437347080298092,1.4776312718644
14.809873248832554,1.4901093237278449,1.4237277348040827,1.4735360306082184
14.859906604402935,1.4618045106089044,1.4297166831169699,1.4770427578939735
14.909939959973315,1.4623240897928051,1.4391826478495708,1.441720037736565
14.959973315543696,1.4570213475576503,1.4633628961504488,1.4474903527318814
15.010006671114075,1.4688172101359278,1.4617447130697614,1.46669009751034
15.060040026684456,1.483942912997268,1.426516456322553,1.4528953547083228
15.110073382254836,1.4817919536190152,1.4145088340138452,1.465520412387715
15.160106737825217,1.4707112007390595,1.4019592536793675,1.4482323826347108
15.210140093395596,1.4616102783883744,1.400483573599709,1.449335805795633
15.260173448965977,1.4736962859448768,1.4164961246506587,1.4509070583658776
15.310206804536357,1.4843177488676789,1.4271582097426885,1.4568571114160835
15.360240160106738,1.4866809339583358,1.4356486111188242,1.4620879190287126
15.410273515677117,1.4642171642695494,1.4216294925486,1.4785557601273207
15.460306871247498,1.481598772971096,1.4231446253430613,1.4834152105902407
15.510340226817878,1.4705700789553915,1.4283880937368196,1.4771036672665279
15.560373582388259,1.4768266945583102,1.4581290327642726,1.4692837111316437
15.610406937958638,1.4526022584261076,1.472876011963194,1.4539622892987745
15.66044029352902,1.4637021364551752,1.4664299495567066,1.4477637780678965
15.710473649099399,1.4771674549125626,1.4740721767645562,1.4269997432622232
15.76050700466978,1.4693747888711997,1.4711784274985735,1.41102767917217
15.810540360240159,1.4699058011711053,1.4637651129584404,1.4272660986601706
15.86057371581054,1.4670448220732706,1.4572082683494405,1.4395346006670566
15.91060707138092,1.469401465950185,1.4348760587967757,1.4501773646131224
15.9606404269513,1.4427186854849345,1.4570775919456975,1.4435546176152976
16.010673782521682,1.4302752943438013,1.457598871959349,1.4501130598920549
16.06070713809206,1.443024642479726,1.442181778507588,1.427830462148335
16.11074049366244,1.4528586494691436,1.438613318093612,1.442515254199149
16.16077384923282,1.4613203729501911,1.4342074659805184,1.4526595299716945
16.210807204803203,1.4639293318853897,1.4355809917188997,1.4693329721837327
16.26084056037358,1.4519504507503276,1.4328598198247833,1.4694754634098564
16.31087391594396,1.4477382329454727,1.4561817800144419,1.4677869521497835
16.360907271514343,1.4448085865008944,1.4348078630767753,1.4481637285427305
16.410940627084724,1.4571314678201348,1.4507480604059753,1.4647765271196906
16.4609739826551,1.4457427997508976,1.4492960092825071,1.4637613296944716
16.511007338225482,1.4413959497869193,1.461357855796919,1.4551719606308648
16.561040693795864,1.4440064629980065,1.4530515166488072,1.4589638123243855
16.611074049366245,1.4301147713614788,1.4409217923246698,1.4767863667435759
16.661107404936622,1.4303545601337606,1.4454027314918967,1.5021036503040626
16.711140760507003,1.4314039473116156,1.4722036376935788,1.4928395803412304
16.761174116077385,1.4345290519285323,1.453389985979621,1.4691727572256963
16.811207471647766,1.429964617558346,1.461904904913055,1.4635636334329505
16.861240827218143,1.4445927198380402,1.4771435623395364,1.4638938487582271
16.911274182788524,1.4402182003435178,1.4781199181593911,1.4616427512185948
16.961307538358906,1.4589302452632233,1.4716005994703694,1.4680193640745445
17.011340893929287,1.4406609653143627,1.49235051336233,1.4652931710695694
17.061374249499664,1.4391792564469648,1.4850767274765504,1.4637468107264449
17.111407605070045,1.4389614888516482,1.4884152102961745,1.4750315575241983
17.161440960640427,1.4428997585420307,1.4841785376921932,1.4535874721859603
17.211474316210808,1.436116193205541,1.4845552959488606,1.4578214193768955
17.261507671781185,1.4337044180744634,1.4722288311643188,1.4694585863553333
17.311541027351566,1.4189953247378269,1.4594028680095097,1.4625540691816703
17.361574382921948,1.4043144565476913,1.4731039189775708,1.461492844584529
17.41160773849233,1.4394767613020296,1.4697535431251698,1.4701023672991407
17.461641094062706,1.4464772415700342,1.4733663003655062,1.491278369557629
17.511674449633087,1.4450042425232679,1.4556518408069794,1.4635847103119537
17.56170780520347,1.4358694346378444,1.4665383531821348,1.4694456564779497
17.61174116077385,1.4447235727551542,1.479938851190214,1.4686699862077166
17.661774516344227,1.4382700842809983,1.4766072222567121,1.4299465941887175
17.71180787191461,1.437361495535064,1.4526470373950509,1.43864612452338
17.76184122748499,1.4558119295318483,1.4620241269232856,1.4284713986195516
17.81187458305537,1.4557933284603535,1.4403635739463172,1.4593759240608588
17.861907938625748,1.4416158561114911,1.449745651112172,1.47832365627769
17.91194129419613,1.4252440478360797,1.460418879793827,1.4556565689372982
17.96197464976651,1.4027150066504948,1.4433560942082053,1.463599381734608
18.01200800533689,1.3849298877449603,1.4366525664825813,1.4490805195992158
18.06204136090727,1.4022876397543413,1.422849770189286,1.4459093780582883
18.11207471647765,1.4064637937920603,1.417971420526514,1.4571990534706623
18.16210807204803,1.422738296179303,1.407317835498767,1.4557143510063704
18.212141427618413,1.4275008220524907,1.3956001107000462,1.4544953821219793
18.26217478318879,1.4348794458149376,1.3855425043440863,1.4207607775098008
18.31220813875917,1.4157198744283832,1.4065680183593243,1.401221170804298
18.362241494329552,1.4176703923011231,1.4176607357579418,1.3911976168424223
18.412274849899934,1.4279175738255252,1.4375050503218616,1.4065488502500811
18.46230820547031,1.4442314159985419,1.4360550275751767,1.4227482101858586
18.512341561040692,1.4521224726515136,1.4555219108937278,1.4295591557196865
